id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo
2697,1,3,2,0,64,5,1,0,0,0.12262774,0.04584041,86151,794.9386,0,47.9,0,0,1,8,0,0,0,0,0,0,0,0,0.40419465
2698,0,3,5,0,60,2,1,0,0,0.14329737,0.03157895,61542,3475.9155,0,51.7,0,0,0,5,0,0,0,0,0,0,0,0,0.4763158
2699,0,1,3,1,69,2,0.89912504,0,0.10087494,0.11487482,0.4246231,66875,203.62663,0,50.4,1,0,0,10,0,1,0,0,0,0,0,1,0.51071018
2700,1,1,7,1,49,1,1,0,0,0.04553734,0.10660981,51058,3595.5496,0,62.3,0,0,0,4,0,0,1,0,0,1,0,0,0.58978933
2701,0,1,1,1,48,2,1,0,0,0.07906977,0.02967359,87589,575.18707,0,50.6,0,0,0,8,0,1,0,0,0,0,0,1,0.48162067
2702,1,2,8,1,64,1,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,1,38.8,0,0,1,7,0,0,0,0,0,0,0,0,0.43963095
2703,1,2,7,0,61,1,1,0,0,0.22812192,0.03278688,54231,2301.4675,0,56.8,1,0,1,8,0,0,1,0,0,0,0,0,0.49343422
2704,1,2,4,0,46,1,1,0,0,0.10172027,0.10641754,33712,2380.7944,0,64.6,0,0,0,4,0,0,1,0,0,1,0,0,0.56400311
2705,,2,6,1,46,2,0,0,1,0.11913358,0.06455863,36782,2.4081235,0,30.5,0,0,1,8,0,0,0,0,0,0,0,0,0.42350012
2706,0,3,4,1,48,2,1,0,0,0.12271541,0.00421941,65577,4472.4688,0,55.9,0,0,1,10,0,1,0,0,0,0,0,0,0.54487968
2707,0,3,5,1,40,2,1,0,0,0.19626814,0.09029126,41450,2042.3813,0,58.4,0,0,0,3,0,0,0,0,0,0,0,0,0.61248296
2708,1,2,6,1,60,1,1,0,0,0.20657277,0.03534304,80736,1017.2115,0,49.8,1,0,1,6,0,1,0,0,0,0,0,0,0.49204072
2709,1,2,2,1,41,1,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,1,40.8,1,0,1,4,0,0,0,0,0,0,1,0,0.47459802
2710,0,1,3,0,38,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.4,0,0,1,8,0,1,0,0,0,0,0,0,0.4113324
2711,1,3,2,1,48,1,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,0,50.3,0,0,1,6,0,0,0,0,0,0,0,0,0.50254667
2712,,3,2,0,86,5,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,44.5,0,1,0,6,0,0,1,0,0,0,0,0,0.31364745
2713,0,3,1,0,79,2,1,0,0,0.1796875,0.05769231,35000,1224.2357,0,49.7,0,0,0,6,0,0,0,0,0,0,0,0,0.54743326
2714,,2,6,0,77,1,0.18381916,0,0.81618082,0.19439252,0.02682403,81581,60.473431,0,45.3,1,0,0,7,0,0,1,0,0,1,0,0,0.26098493
2715,0,3,0,1,56,1,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,29.1,0,0,0,3,0,0,0,0,0,0,0,0,0.47178009
2716,1,3,2,0,49,1,1,0,0,0.22788605,0.03093923,65726,1009.4989,0,54.7,0,0,1,4,0,0,0,0,0,0,0,0,0.46284702
2717,,3,1,1,57,2,1,0,0,0.16465864,0,101164,2469.3804,1,51.3,0,0,0,5,0,0,1,0,0,0,1,0,0.43505284
2718,,3,3,0,49,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,43.2,1,0,0,3,0,0,0,1,0,0,0,0,0.57661724
2719,,1,4,0,33,2,1,0,0,0.15770282,0.07728894,60855,3921.0632,0,57.6,0,0,0,8,0,1,0,0,0,0,0,0,0.48495024
2720,1,2,5,1,23,5,0,0.89132506,0.10867493,0.27993393,0.0728972,72563,25.380922,0,36.7,0,1,1,5,0,1,0,0,0,0,1,0,0.32307973
2721,0,1,6,1,63,2,1,0,0,0.08367347,0.06520147,38490,5311.6494,0,54.3,0,0,0,7,0,0,0,0,0,0,0,0,0.62013155
2722,0,3,3,1,34,2,1,0,0,0.08881876,0.05224719,60665,1015.2558,0,50.8,0,0,0,9,0,0,0,0,0,0,0,0,0.56451094
2723,0,2,2,0,49,5,0,0.14630225,0.85369778,0.04339623,0.13055181,46333,0.43958616,0,37.7,0,0,1,4,0,1,0,0,0,0,0,0,0.328219
2724,0,1,5,1,71,2,1,0,0,0.02955665,0.05215974,42564,2597.8665,0,65.3,0,0,1,8,0,1,0,0,0,0,0,0,0.60919195
2725,1,3,2,1,34,1,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,1,50.3,0,0,0,4,0,0,0,0,0,0,1,0,0.50656533
2726,0,3,0,1,45,2,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,53.2,0,0,0,4,0,1,0,0,0,0,0,0,0.53656495
2727,,2,8,1,39,1,0,0,1,0.07342527,0.0963126,32950,5.2097259,0,39.7,0,0,0,6,0,0,0,0,0,0,0,0,0.43860528
2728,0,1,6,1,68,1,1,0,0,0.03379152,0.11371468,28906,6442.4526,0,66.9,1,0,0,10,0,1,0,0,0,0,0,1,0.64713383
2729,1,1,1,0,67,1,1,0,0,0.07455622,0.02941176,80471,856.01202,0,50.6,0,0,1,9,0,0,0,0,1,0,0,0,0.71417767
2730,1,3,2,0,65,1,1,0,0,0.18207283,0.01340996,101537,852.70941,0,36.1,0,0,0,5,0,0,0,0,0,0,0,0,0.35831508
2731,0,2,1,1,61,1,1,0,0,0.13622291,0.05929304,55450,3621.845,0,53,1,0,1,5,0,0,0,0,0,0,0,0,0.56969619
2732,0,2,8,0,62,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,38.8,0,0,0,2,0,1,0,0,0,0,0,0,0.36721841
2733,1,2,5,0,59,1,1,0,0,0.33636799,0.03736089,67500,686.11707,1,51.6,1,0,0,10,0,1,0,0,0,0,0,0,0.44929251
2734,1,2,8,1,54,1,0,0.86166126,0.13833876,0.10521416,0.07321131,43648,163.24054,1,36.7,0,1,0,3,0,1,0,0,0,0,0,0,0.40211487
2735,,3,3,1,58,2,1,0,0,0.12322792,0.01716738,63708,2091.645,0,46.2,1,0,1,9,0,1,0,0,0,0,0,0,0.54739243
2736,0,2,6,1,35,2,0.6796875,0,0.3203125,0.24393204,0.00665779,78056,200.50284,0,46.6,0,0,1,4,0,0,1,0,0,0,0,0,0.43929312
2737,1,2,2,1,57,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0.39030844
2738,1,3,2,1,39,1,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,59.9,0,0,0,5,0,0,0,0,0,0,0,0,0.46480265
2739,0,1,2,1,79,2,1,0,0,0.23501997,0.05130513,72908,1144.8127,0,55.6,1,0,0,4,0,1,0,0,0,0,0,0,0.50824779
2740,,2,1,0,55,1,1,0,0,0.17497733,0.00715746,59013,2785.0659,0,54.4,0,0,0,10,0,0,0,0,0,0,0,0,0.48387498
2741,,2,9,1,49,5,0.08209273,0.65929389,0.25861335,0.17849223,0.06482364,56516,39.772984,0,35.2,0,0,0,6,0,0,0,0,0,0,0,0,0.37990224
2742,0,3,3,1,26,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.2,0,0,0,5,0,1,0,0,0,0,0,0,0.53335226
2743,0,2,6,0,46,2,0,0,1,0.08219178,0.03167421,32969,0.11146112,0,30.4,0,0,0,5,0,1,0,0,0,0,1,0,0.36394128
2744,1,1,4,0,56,1,1,0,0,0.15770282,0.07728894,60855,3921.0632,0,57.6,0,0,1,6,0,0,0,0,0,0,1,0,0.47835654
2745,1,1,4,0,64,1,1,0,0,0.26785713,0,74219,3324.6855,0,52.9,0,1,0,7,0,1,0,0,0,0,0,0,0.43195033
2746,0,3,3,1,53,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.4,0,1,0,4,0,1,0,0,0,0,0,0,0.52562833
2747,0,3,4,1,53,5,1,0,0,0.24763705,0.03982301,83731,133.95621,0,51.2,0,1,0,7,0,1,0,0,0,0,0,0,0.48305443
2748,0,1,3,0,49,2,0.89912504,0,0.10087494,0.11487482,0.4246231,66875,203.62663,0,50.4,0,1,0,2,0,0,1,0,0,0,0,0,0.44078126
2749,1,2,5,1,45,1,0,1,0,0.07943262,0.05675147,30768,805.18787,1,37.7,0,0,1,7,0,0,0,0,0,0,0,0,0.44335285
2750,,2,0,1,46,2,0,1,0,0.04918033,0.05733333,40761,663.29755,0,45.1,0,0,0,8,0,1,0,0,0,0,0,0,0.41548935
2751,1,2,2,1,51,2,0.13653137,0,0.86346865,0.20789474,0,63125,5.5497189,1,41,0,0,1,2,0,1,0,0,0,0,1,0,0.37073725
2752,,2,2,1,67,2,0.13653137,0,0.86346865,0.20789474,0,63125,5.5497189,0,46.8,0,0,0,9,0,0,0,0,0,0,0,0,0.36646134
2753,,1,3,0,79,2,1,0,0,0.25677604,0.02631579,91634,522.23523,0,54.3,0,0,1,10,0,0,1,0,0,1,0,0,0.37832251
2754,,3,1,0,54,1,1,0,0,0.1185362,0.02419355,60321,2946.8896,0,58.6,0,0,0,2,0,1,0,0,0,0,0,0,0.48296699
2755,0,3,8,1,46,2,1,0,0,0.1392922,0.07252679,40504,3883.3704,0,59.3,0,1,0,9,0,1,0,0,0,0,0,0,0.61638564
2756,,2,4,1,60,1,1,0,0,0.10719874,0.03428819,45986,1137.3595,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0.59890801
2757,1,3,2,0,59,1,1,0,0,0.17770491,0.05022831,54333,3302.7517,0,58.8,0,0,0,5,0,1,0,0,0,0,0,0,0.49608553
2758,0,2,2,0,79,2,1,0,0,0.14956522,0.07340324,44342,3731.2751,0,52.7,0,0,0,6,0,0,0,0,0,0,0,0,0.52120066
2759,0,2,2,1,47,2,0.13653137,0,0.86346865,0.20789474,0,63125,5.5497189,0,41,0,0,0,4,0,0,0,0,0,0,0,0,0.37180945
2760,1,2,1,0,48,1,1,0,0,0.13900416,0.0150463,52841,2674.1836,1,53,0,0,0,9,0,0,0,0,0,0,0,0,0.50594348
2761,1,1,1,1,87,1,1,0,0,0.0492183,0.03786816,25942,14586.896,0,70.6,1,1,1,2,0,0,0,0,0,0,0,0,0.65010709
2762,,1,1,1,56,5,1,0,0,0.03516029,0.10955414,29514,8045.4063,0,75.3,0,0,0,10,0,0,0,0,0,0,1,0,0.64860189
2763,,2,5,1,58,1,0.56073004,0,0.43926999,0.36229205,0.01234568,78604,243.884,0,42.9,0,0,0,5,0,1,0,0,0,0,0,0,0.40134001
2764,0,3,4,1,67,2,1,0,0,0.12170754,0.03729604,79733,613.64966,0,46.9,0,0,0,4,0,1,0,0,0,0,0,0,0.49726543
2765,0,3,2,1,36,2,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,44.2,0,0,1,8,0,1,0,0,0,0,0,0,0.54577297
2766,1,3,8,0,51,1,1,0,0,0.11129297,0.07564647,35138,6695.9956,1,58.1,0,0,0,9,0,0,1,0,0,0,1,0,0.55822051
2767,0,1,4,0,48,2,1,0,0,0.20052083,0.00828157,78404,3142.1438,0,53.8,0,1,1,7,0,1,0,0,0,0,0,0,0.42752349
2768,0,2,5,0,62,2,0.55473554,0,0.44526446,0.2388535,0.02982107,85000,73.336189,0,43.6,0,1,0,4,0,0,0,0,0,0,0,0,0.31756318
2769,1,1,3,1,84,1,1,0,0,0.12648648,0.00695249,38031,2211.5132,0,57.6,0,0,0,2,0,1,0,0,0,0,0,0,0.61418664
2770,1,1,2,1,63,5,1,0,0,0.06488156,0.06095552,28850,3053.1121,1,65.4,0,1,0,10,0,0,0,0,0,0,0,0,0.64760631
2771,1,2,6,1,67,1,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,0,45.7,0,0,0,6,0,0,0,0,0,0,0,0,0.40106627
2772,,2,7,0,62,5,1,0,0,0.23471883,0.01169591,59327,1991.2208,0,60.3,0,0,1,8,0,1,0,0,0,0,1,0,0.47789133
2773,,3,5,1,69,2,1,0,0,0.06732892,0.04761905,41800,1925.8813,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0.61012608
2774,,3,5,1,69,1,1,0,0,0.22932023,0.08500478,66174,1501.6209,0,52.1,1,0,0,8,0,0,0,0,0,0,0,0,0.53105211
2775,1,1,1,0,52,1,1,0,0,0.17259787,0.05963303,56038,4018.8975,0,63.4,0,0,0,3,0,0,1,0,0,0,0,0,0.49320453
2776,0,1,5,0,60,2,1,0,0,0.14321192,0.07204611,52829,1934.5313,0,58.2,0,0,1,8,0,0,0,0,0,0,0,0,0.50180197
2777,,2,6,0,57,5,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,1,36.5,0,0,0,10,0,1,0,0,0,0,0,1,0.3000417
2778,1,2,4,1,75,1,1,0,0,0.10719874,0.03428819,45986,1137.3595,1,57.8,0,0,1,7,0,0,0,0,0,0,0,0,0.5947634
2779,1,3,2,0,63,1,1,0,0,0.12674418,0.03931848,51938,2330.9092,0,62.1,1,1,1,4,0,0,1,0,0,1,1,0,0.50471443
2780,0,2,4,0,64,2,1,0,0,0.19357717,0.05660377,50938,1731.295,0,58.9,0,0,1,2,0,0,0,0,0,0,0,0,0.50387216
2781,1,2,4,0,68,1,1,0,0,0.19500403,0.05466541,38636,2898.4648,0,61.7,0,0,1,4,1,1,0,0,0,0,0,0,0.53911477
2782,,3,6,1,34,5,1,0,0,0.117195,0.03870162,66445,2735.7234,0,59.7,0,0,0,9,0,0,1,0,0,0,1,0,0.54627305
2783,,1,1,0,24,2,1,0,0,0.10993657,0.07723577,56719,2332.2585,0,54.9,1,1,1,8,0,0,0,0,0,0,0,0,0.5022158
2784,,2,3,0,49,2,0,0,1,0.18051577,0.12442397,47639,2.0263534,0,36.5,0,0,1,6,0,0,1,0,0,0,0,0,0.31882751
2785,0,3,3,0,46,2,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,61.2,1,0,0,1,0,0,0,0,0,0,0,0,0.34797633
2786,,1,5,1,84,5,1,0,0,0.09308284,0.03486924,37727,2948.0486,0,61.3,0,0,0,5,0,0,0,0,0,0,0,0,0.61639297
2787,,2,1,1,62,1,1,0,0,0.12522361,0.03791469,40089,2289.5493,1,62.3,0,1,1,9,1,0,0,0,0,0,1,0,0.61417359
2788,0,2,6,1,42,2,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,0,45.7,0,0,1,7,0,1,0,0,0,0,0,0,0.40798131
2789,1,3,8,0,57,1,1,0,0,0.18981482,0.00485437,40270,1038.6594,0,48.1,0,0,1,4,0,1,0,0,0,0,0,0,0.53814328
2790,1,3,6,1,67,1,1,0,0,0.10172414,0.12108559,35795,2386.3167,0,64.9,1,1,1,6,0,0,0,0,0,0,0,0,0.625238
2791,,1,2,1,67,2,1,0,0,0.23501997,0.05130513,72908,1144.8127,0,55.6,1,0,0,9,0,0,0,0,0,0,0,0,0.51169133
2792,0,2,3,0,61,2,0,1,0,0.10134129,0.01470588,36250,583.474,0,34.1,0,0,0,8,0,1,0,0,0,0,0,0,0.35029861
2793,,3,2,1,52,1,0.9029218,0,0.09707823,0.1105559,0.05037313,57316,94.149086,1,52.4,1,1,1,3,0,0,0,0,0,0,0,0,0.54824698
2794,,3,9,1,34,1,1,0,0,0.16840836,0.04349817,53696,2460.5645,0,55.4,0,0,0,9,0,0,0,0,0,0,0,0,0.58091688
2795,,1,6,1,78,1,1,0,0,0.02609506,0.04950495,27740,5378.3311,0,82.7,0,0,0,8,0,0,0,0,0,0,0,0,0.64856219
2796,,3,6,1,80,5,1,0,0,0.16602972,0.04964539,34710,3531.0835,0,61.7,0,1,1,1,0,1,0,0,0,0,0,0,0.62233055
2797,,2,6,1,67,1,0,0.69507945,0.30492058,0.06122449,0.06632653,36667,26.313852,1,52.7,0,0,1,5,0,0,1,0,0,0,1,0,0.42078137
2798,,2,2,0,71,5,1,0,0,0.26304349,0.03116883,65000,408.29645,0,48.3,0,0,0,2,0,0,0,0,0,0,0,1,0.45695212
2799,,1,1,0,59,1,1,0,0,0.09977324,0.08759124,22474,3599.4253,0,71.9,0,0,0,4,0,0,1,0,0,0,1,0,0.59315926
2800,0,2,9,1,63,2,0,0,1,0.05142857,0.03048781,42500,1.5972974,0,39.5,0,0,0,6,0,0,0,0,0,0,0,0,0.4058944
2801,,3,2,1,44,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,54.7,0,1,0,9,0,0,0,0,0,0,0,0,0.42022628
2802,1,2,2,1,70,1,1,0,0,0.26304349,0.03116883,65000,408.29645,0,47.6,0,0,0,7,0,0,0,0,0,0,0,0,0.53303546
2803,0,3,9,1,61,2,1,0,0,0.15992758,0.02057878,39258,2414.9985,0,55.1,0,1,0,8,0,1,0,0,0,0,0,0,0.61527681
2804,1,3,1,0,55,1,1,0,0,0.14065041,0.04872881,60391,4380.3091,1,56.5,0,1,0,10,0,0,1,0,0,1,1,0,0.48113644
2805,0,2,5,1,27,2,0,0.90256411,0.0974359,0.10456853,0.04,50417,317.25015,0,30.3,0,0,1,8,0,0,0,0,0,0,0,0,0.39062086
2806,0,3,0,1,49,2,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,53.2,1,0,0,3,0,0,0,0,0,0,0,0,0.53542262
2807,,3,8,0,67,1,1,0,0,0.06137725,0.05507394,31977,3018.9412,1,70.8,0,0,0,8,1,0,1,0,0,0,0,0,0.56559962
2808,,1,7,0,49,2,1,0,0,0.08248472,0.04581901,54519,2376.5469,0,71.9,0,0,1,9,0,1,0,0,0,0,0,0,0.50324053
2809,0,3,5,1,42,2,1,0,0,0.11256354,0.01124567,60417,2554.3804,0,53.1,0,1,1,6,0,1,0,0,0,0,0,0,0.56216729
2810,1,2,7,0,57,1,1,0,0,0.14077669,0.07068366,25590,2994.6697,1,70.7,0,0,0,5,0,0,0,0,0,0,0,0,0.58289951
2811,,3,3,0,72,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,36.7,0,1,1,10,0,1,0,0,0,0,0,0,0.44447506
2812,,3,2,0,65,1,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,0,51.8,0,0,0,5,1,0,0,0,0,0,0,0,0.42234859
2813,0,3,0,0,65,2,1,0,0,0.17224489,0.01124744,78968,1313.5677,0,45,0,1,1,10,0,0,1,0,0,1,0,1,0.42248201
2814,,1,7,1,64,1,1,0,0,0.12,0.02073578,61442,2865.9961,0,55.7,0,1,1,10,1,1,0,0,0,0,0,0,0.55247652
2815,1,1,3,1,61,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.3,0,0,0,9,0,1,0,0,0,0,0,0,0.44859576
2816,0,3,3,1,58,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.2,0,0,0,10,0,0,1,0,0,0,0,0,0.52419657
2817,1,1,3,0,56,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,1,53.5,0,0,0,3,0,0,0,0,0,0,0,0,0.3765049
2818,1,1,4,0,72,1,1,0,0,0.05659204,0.07050796,49318,4245.2119,1,66.7,0,0,1,7,0,0,0,0,0,0,0,0,0.51315558
2819,1,1,7,1,42,1,1,0,0,0.0982469,0.03829604,55469,1641.8254,0,63.6,0,0,0,9,0,0,0,0,0,0,0,0,0.57703716
2820,1,2,6,1,73,5,0,0.5843094,0.4156906,0.09116107,0.06543019,36843,47.085079,0,42.6,0,0,1,3,0,1,0,0,0,0,0,0,0.41713503
2821,0,3,0,0,48,2,0,1,0,0.14339152,0.04712042,51875,1778.7014,0,50.5,0,1,1,5,0,0,0,0,0,0,0,0,0.31044912
2822,0,1,3,0,70,1,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,43.8,0,0,1,5,0,0,0,0,0,0,1,0,0.47644559
2823,1,1,3,0,57,1,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,51.3,0,0,0,3,0,0,0,0,0,0,0,0,0.40605992
2824,0,2,9,1,67,2,0,0,1,0.34422657,0.0859375,58897,6.7690244,0,39.5,0,0,1,9,0,1,0,0,0,0,0,0,0.34495038
2825,1,3,2,0,43,2,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,0,51.8,0,0,0,6,0,0,0,0,0,0,0,0,0.42852369
2826,0,1,1,1,48,2,1,0,0,0.07596154,0.03864734,46182,2235.0696,0,65.1,0,0,0,4,0,0,0,0,0,0,0,0,0.6031251
2827,1,2,6,1,78,1,0,0.78132528,0.2186747,0.04637917,0.03012912,31420,132.60397,0,47.4,0,0,0,5,0,0,0,0,0,0,0,0,0.43399489
2828,0,2,4,0,34,2,0.91629297,0,0.08370703,0.00657895,0.09968521,31482,128.08875,0,42.2,0,1,1,1,0,0,0,0,0,0,0,1,0.56156731
2829,1,3,2,1,71,2,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,44.2,1,0,1,1,0,0,1,0,0,0,0,0,0.53579259
2830,1,1,4,1,54,1,1,0,0,0.24100719,0.04761905,94494,1636.8693,1,49.8,0,0,0,9,0,0,1,0,0,0,0,0,0.45122349
2831,1,2,1,0,60,1,1,0,0,0.05420219,0.02439024,26389,2403.7808,0,65.1,0,0,1,2,0,0,0,0,0,0,0,0,0.58440626
2832,0,2,2,1,71,2,1,0,0,0.14956522,0.07340324,44342,3731.2751,0,52.7,1,0,1,2,0,0,0,0,0,0,0,1,0.5981698
2833,0,3,3,0,82,2,1,0,0,0.07249256,0.06088083,62708,1363.0322,0,55.5,0,0,0,7,0,0,0,0,0,0,0,0,0.46985605
2834,1,2,6,1,46,1,1,0,0,0.30434781,0.0268595,96208,609.64972,0,51.8,0,0,1,10,0,0,0,0,0,0,0,0,0.44549206
2835,0,2,8,1,78,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,37.8,0,0,1,5,0,0,0,0,0,0,0,0,0.43567443
2836,1,1,7,1,39,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,57.2,1,1,1,2,0,1,0,0,0,0,0,0,0.45485243
2837,1,3,8,1,63,1,1,0,0,0.22144112,0.02758248,39591,1897.9431,0,48.1,0,1,1,6,0,1,0,0,0,0,0,0,0.61079305
2838,1,3,0,1,53,1,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,45,1,1,1,2,0,0,0,0,0,0,0,0,0.47263867
2839,0,2,9,0,77,2,0.87309355,0,0.12690647,0.1236536,0.05953062,53446,118.85889,0,40.4,1,0,0,9,0,0,0,0,0,0,0,0,0.46985438
2840,1,2,6,0,64,5,0.97532403,0,0.02467597,0.24602251,0.03283713,66709,352.30533,0,51.9,0,0,0,1,0,0,0,0,0,0,0,0,0.44966617
2841,,1,1,1,79,1,1,0,0,0.05555556,0.01457195,62216,1741.2198,0,63,1,0,1,7,0,0,0,0,0,0,0,0,0.549209
2842,0,1,3,1,47,2,0.89912504,0,0.10087494,0.11487482,0.4246231,66875,203.62663,0,40.4,1,0,1,2,0,0,0,0,0,0,0,0,0.51702088
2843,0,2,2,1,71,2,0.87824243,0,0.12175754,0.124533,0.02298288,65083,254.5546,0,46.5,0,0,0,3,0,1,0,0,0,0,0,0,0.51429641
2844,0,3,3,0,36,2,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,50.5,0,0,0,6,0,0,1,0,0,0,0,0,0.4214524
2845,,2,2,1,56,1,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,40.2,0,1,1,9,0,0,0,0,0,0,1,0,0.470305
2846,0,2,5,1,46,5,0,0.90256411,0.0974359,0.10456853,0.04,50417,317.25015,0,30.3,1,0,1,6,0,0,1,0,0,1,0,0,0.38544005
2847,,3,8,0,77,2,1,0,0,0.09597524,0,81039,390.67075,0,43.8,0,0,0,1,0,0,0,0,0,0,0,1,0.41697842
2848,1,2,6,0,47,2,0.86818981,0,0.13181019,0.17989418,0.02733813,56477,120.80313,0,47.1,0,0,0,4,0,0,0,0,0,0,0,0,0.46592581
2849,0,2,5,1,45,2,0,0,1,0.02581369,0.09869376,41734,0.31538576,0,41.2,0,0,1,9,0,1,0,0,0,0,0,0,0.41373938
2850,,2,5,1,74,1,0,0.68728042,0.31271961,0.15672451,0.0156128,56633,25.990067,0,32.8,1,1,1,3,0,0,0,0,0,0,1,0,0.35844654
2851,1,2,0,0,48,5,1,0,0,0.0477327,0.06486487,45972,263.18585,0,57.6,0,0,1,3,0,0,1,0,0,0,1,0,0.53044283
2852,1,2,6,1,57,1,0,0,1,0.24657534,0.05102041,67885,6.0104513,1,51.9,0,1,0,6,0,1,0,0,0,0,1,0,0.32835835
2853,0,3,2,1,62,1,1,0,0,0.17700915,0.0264672,52386,3281.2898,1,66.2,1,1,1,2,0,0,0,0,0,0,0,0,0.57660043
2854,0,2,7,0,74,5,1,0,0,0.12674271,0.04111601,60625,3360.3308,0,72.4,0,0,1,10,0,1,0,0,0,0,0,0,0.4757674
2855,0,1,4,0,65,2,1,0,0,0.24038461,0.01927525,70227,2845.6833,0,48.1,0,0,0,4,0,0,0,0,0,0,0,0,0.44452786
2856,,2,8,1,57,2,0,0.69512546,0.30487454,0.07888839,0.08483853,53710,15.003167,0,35.2,0,1,1,10,0,0,1,0,0,0,0,0,0.37408677
2857,1,3,0,1,78,1,0,0.41604632,0.58395368,0.08367576,0.04500776,33244,181.37096,0,45.6,0,0,0,4,0,0,1,0,0,0,1,0,0.42670915
2858,1,2,5,1,43,1,1,0,0,0.26075387,0.02665051,77557,350.43677,1,44.5,1,0,1,5,0,1,0,0,0,0,0,0,0.50370902
2859,1,3,6,1,34,1,1,0,0,0.08723404,0.08594816,55568,1710.1241,1,57.3,0,0,0,3,0,0,1,0,0,0,0,0,0.57910758
2860,0,2,6,0,69,2,0,0.5843094,0.4156906,0.09116107,0.06543019,36843,47.085079,0,43.1,0,0,0,3,0,0,0,0,0,0,0,0,0.34665897
2861,1,1,7,1,76,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,59.9,0,0,0,3,0,0,1,0,0,0,1,0,0.44433904
2862,0,2,2,0,76,2,1,0,0,0.19160584,0.00883002,82309,74.611221,0,47.7,0,0,0,8,0,0,0,0,0,0,0,1,0.40885159
2863,,2,2,1,52,2,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,40.2,0,1,0,1,0,0,0,0,0,0,0,0,0.4714494
2864,0,1,3,1,59,2,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,48.1,0,0,0,5,0,1,0,0,0,0,0,1,0.55531001
2865,1,1,2,1,67,1,1,0,0,0.20428015,0.15989848,55600,1122.4606,0,44.2,0,1,0,8,0,0,0,1,0,0,0,0,0.68136752
2866,1,2,9,1,56,2,0.87309355,0,0.12690647,0.1236536,0.05953062,53446,118.85889,0,47.6,1,1,1,7,0,0,0,0,0,0,0,0,0.55161315
2867,0,2,3,0,47,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,56.1,0,0,1,3,0,0,1,0,0,0,0,0,0.34771582
2868,1,3,8,1,39,1,1,0,0,0.07959023,0.09081197,42560,2537.3171,0,68.2,0,0,0,8,0,0,0,0,0,0,0,0,0.61519837
